id,county_id,siruta_code,name,longitude,latitude,google_maps_url
129,1,2176,Cionesti,22.98523386,46.47220536,"https://maps.google.com/maps?q=46.4722053604,22.9852338584"
130,1,2185,Costesti,22.9066732,46.48591002,"https://maps.google.com/maps?q=46.4859100168,22.9066731993"
131,1,2194,Dealu Lamasoi,22.98639043,46.48610287,"https://maps.google.com/maps?q=46.4861028691,22.9863904349"
132,1,2201,Deve,22.93558936,46.46192774,"https://maps.google.com/maps?q=46.4619277370,22.9355893628"
133,1,2210,Dupa Plese,22.94375,46.43602031,"https://maps.google.com/maps?q=46.4360203101,22.9437500002"
134,1,2229,Fata,22.96211078,46.46316663,"https://maps.google.com/maps?q=46.4631666291,22.9621107760"
135,1,2238,Plesesti,22.93299853,46.44740071,"https://maps.google.com/maps?q=46.4474007091,22.9329985279"
136,1,2247,Potionci,22.92840021,46.44160302,"https://maps.google.com/maps?q=46.4416030165,22.9284002061"
137,1,2256,Rogoz,22.96152387,46.42816576,"https://maps.google.com/maps?q=46.4281657557,22.9615238725"
138,1,2265,Rosesti,22.93224819,46.47765289,"https://maps.google.com/maps?q=46.4776528895,22.9322481922"
139,1,2274,Rusesti,22.9608032,46.48045854,"https://maps.google.com/maps?q=46.4804585362,22.9608032025"
140,1,2283,Sohodol,22.94841246,46.47110323,"https://maps.google.com/maps?q=46.4711032281,22.9484124649"
141,1,2292,Tamboresti,22.92639243,46.44753353,"https://maps.google.com/maps?q=46.4475335298,22.9263924338"
142,1,2327,Almasu de Mijloc,23.1065426,46.06693378,"https://maps.google.com/maps?q=46.0669337795,23.1065426023"
143,1,2318,Almasu Mare,23.1307893,46.09749183,"https://maps.google.com/maps?q=46.0974918341,23.1307892955"
144,1,2336,Bradet,23.09515034,46.10418487,"https://maps.google.com/maps?q=46.1041848669,23.0951503360"
145,1,2345,Cheile Cibului,23.1824115,46.03707897,"https://maps.google.com/maps?q=46.0370789731,23.1824114999"
146,1,2354,Cib,23.19023454,46.0610801,"https://maps.google.com/maps?q=46.0610800993,23.1902345447"
147,1,2363,Glod,23.15896468,46.06368586,"https://maps.google.com/maps?q=46.0636858639,23.1589646800"
148,1,2372,Nadastia,23.14933327,46.08146741,"https://maps.google.com/maps?q=46.0814674115,23.1493332698"
149,1,2390,Arieseni,22.75585669,46.47707611,"https://maps.google.com/maps?q=46.4770761129,22.7558566915"
150,1,2407,Avramesti,22.74553195,46.47978077,"https://maps.google.com/maps?q=46.4797807727,22.7455319539"
151,1,2416,Bubesti,22.70842694,46.50690084,"https://maps.google.com/maps?q=46.5069008433,22.7084269412"
152,1,2425,Casa de Piatra,22.78413482,46.53514292,"https://maps.google.com/maps?q=46.5351429242,22.7841348189"
153,1,2434,Cobles,22.73616732,46.49390631,"https://maps.google.com/maps?q=46.4939063050,22.7361673226"
154,1,2443,Dealu Bajului,22.77078815,46.45556935,"https://maps.google.com/maps?q=46.4555693482,22.7707881521"
155,1,2452,Fata Cristesei,22.76348538,46.49188574,"https://maps.google.com/maps?q=46.4918857425,22.7634853750"
156,1,2461,Fata Lapusului,22.77627739,46.46920264,"https://maps.google.com/maps?q=46.4692026417,22.7762773873"
157,1,2470,Galbena,22.7314557,46.47143054,"https://maps.google.com/maps?q=46.4714305411,22.7314556963"
158,1,2489,Hodobana,22.77162081,46.51772032,"https://maps.google.com/maps?q=46.5177203248,22.7716208118"
159,1,2498,Izlaz,22.7233652,46.48337527,"https://maps.google.com/maps?q=46.4833752711,22.7233651983"
160,1,2504,Pantesti,22.77823784,46.47707047,"https://maps.google.com/maps?q=46.4770704693,22.7782378360"
161,1,2513,Patrahaitesti,22.74335485,46.44628527,"https://maps.google.com/maps?q=46.4462852686,22.7433548525"
162,1,2522,Poienita,22.72643133,46.51497161,"https://maps.google.com/maps?q=46.5149716103,22.7264313254"
163,1,2531,Ravicesti,22.77713816,46.48426705,"https://maps.google.com/maps?q=46.4842670450,22.7771381567"
164,1,2540,Sturu,22.79505342,46.46839487,"https://maps.google.com/maps?q=46.4683948696,22.7950534248"
165,1,2559,stei-Arieseni,22.75404387,46.46854477,"https://maps.google.com/maps?q=46.4685447656,22.7540438719"
166,1,2568,Vanvucesti,22.72205749,46.47973136,"https://maps.google.com/maps?q=46.4797313605,22.7220574890"
167,1,2595,Achimetesti,22.80442361,46.38501043,"https://maps.google.com/maps?q=46.3850104306,22.8044236097"
168,1,2586,Avram Iancu,22.82572254,46.35816427,"https://maps.google.com/maps?q=46.3581642655,22.8257225448"
169,1,2602,Avramesti,22.8238334,46.39142832,"https://maps.google.com/maps?q=46.3914283210,22.8238333963"
170,1,2611,Badai,22.75576039,46.40848563,"https://maps.google.com/maps?q=46.4084856284,22.7557603919"
171,1,2620,Boldesti,22.83787502,46.34267107,"https://maps.google.com/maps?q=46.3426710722,22.8378750211"
172,1,2639,Calugaresti,22.78544132,46.39906347,"https://maps.google.com/maps?q=46.3990634730,22.7854413210"
173,1,2648,Casoaia,22.76073394,46.38799075,"https://maps.google.com/maps?q=46.3879907490,22.7607339444"
174,1,2657,Candesti,22.76727036,46.41564022,"https://maps.google.com/maps?q=46.4156402193,22.7672703629"
175,1,2666,Carasti,22.83418626,46.37825038,"https://maps.google.com/maps?q=46.3782503762,22.8341862550"
176,1,2675,Cartulesti,22.790991,46.3862555,"https://maps.google.com/maps?q=46.3862554962,22.7909909955"
177,1,2684,Cocesti,22.81229863,46.36132893,"https://maps.google.com/maps?q=46.3613289316,22.8122986295"
178,1,2693,Cocosesti,22.81198218,46.3741749,"https://maps.google.com/maps?q=46.3741749014,22.8119821789"
179,1,2700,Coroiesti,22.81726915,46.35630265,"https://maps.google.com/maps?q=46.3563026499,22.8172691483"
180,1,2719,Dealu Crisului,22.84115227,46.33698183,"https://maps.google.com/maps?q=46.3369818255,22.8411522671"
181,1,2728,Dolesti,22.83950552,46.36897276,"https://maps.google.com/maps?q=46.3689727623,22.8395055182"
182,1,2737,Dumacesti,22.79725877,46.39406203,"https://maps.google.com/maps?q=46.3940620326,22.7972587693"
183,1,2746,Gojeiesti,22.82929019,46.3807228,"https://maps.google.com/maps?q=46.3807227953,22.8292901930"
184,1,2755,Heleresti,22.84276861,46.35573225,"https://maps.google.com/maps?q=46.3557322461,22.8427686119"
185,1,2764,Incesti,22.85598112,46.35823906,"https://maps.google.com/maps?q=46.3582390595,22.8559811209"
186,1,2773,Jojei,22.83343745,46.3490943,"https://maps.google.com/maps?q=46.3490943045,22.8334374532"
187,1,2782,Martesti,22.86373764,46.35867183,"https://maps.google.com/maps?q=46.3586718321,22.8637376403"
188,1,2791,Orgesti,22.80377397,46.376538,"https://maps.google.com/maps?q=46.3765379987,22.8037739717"
189,1,2808,Patrutesti,22.85340818,46.37419281,"https://maps.google.com/maps?q=46.3741928125,22.8534081820"
190,1,2817,Plai,22.77405872,46.39842015,"https://maps.google.com/maps?q=46.3984201499,22.7740587245"
191,1,2826,Puselesti,22.86387778,46.36108643,"https://maps.google.com/maps?q=46.3610864255,22.8638777803"
192,1,2835,soicesti,22.82896363,46.36331967,"https://maps.google.com/maps?q=46.3633196746,22.8289636297"
193,1,2844,stertesti,22.84326365,46.34841557,"https://maps.google.com/maps?q=46.3484155717,22.8432636547"
194,1,2853,Tarsa,22.79808029,46.38233282,"https://maps.google.com/maps?q=46.3823328221,22.7980802889"
195,1,2862,Tarsa-Plai,22.77945441,46.39270173,"https://maps.google.com/maps?q=46.3927017278,22.7794544134"
196,1,2871,Valea Maciului,22.82851248,46.34084711,"https://maps.google.com/maps?q=46.3408471094,22.8285124784"
197,1,2880,Valea Utului,22.82257597,46.34965354,"https://maps.google.com/maps?q=46.3496535398,22.8225759655"
198,1,2899,Verdesti,22.79143782,46.3822591,"https://maps.google.com/maps?q=46.3822590983,22.7914378232"
199,1,2906,Vidrisoara,22.82699562,46.34305938,"https://maps.google.com/maps?q=46.3430593753,22.8269956219"
200,1,2924,Baia de Aries,23.28328698,46.38085706,"https://maps.google.com/maps?q=46.3808570604,23.2832869838"
201,1,2933,Brazesti,23.3198979,46.39849766,"https://maps.google.com/maps?q=46.3984976611,23.3198979020"
202,1,2942,Cioara de Sus,23.31514878,46.37649692,"https://maps.google.com/maps?q=46.3764969213,23.3151487787"
203,1,2951,Muncelu,23.25662571,46.37484835,"https://maps.google.com/maps?q=46.3748483465,23.2566257083"
204,1,2960,Sartas,23.29808853,46.39122878,"https://maps.google.com/maps?q=46.3912287844,23.2980885309"
205,1,2979,Simulesti,23.32111324,46.35405925,"https://maps.google.com/maps?q=46.3540592508,23.3211132360"
206,1,2997,Berghin,23.73936173,46.07630017,"https://maps.google.com/maps?q=46.0763001718,23.7393617311"
207,1,3002,Ghirbom,23.72328886,46.03476078,"https://maps.google.com/maps?q=46.0347607790,23.7232888635"
208,1,3011,Henig,23.73088927,46.10576017,"https://maps.google.com/maps?q=46.1057601693,23.7308892723"
209,1,3020,Straja,23.68630088,46.06723455,"https://maps.google.com/maps?q=46.0672345497,23.6863008755"
210,1,3057,Aronesti,23.1368454,46.43824684,"https://maps.google.com/maps?q=46.4382468393,23.1368454016"
211,1,3066,Balesti,23.09611499,46.41647467,"https://maps.google.com/maps?q=46.4164746690,23.0961149863"
212,1,3075,Balesti-Catun,23.09624342,46.42027457,"https://maps.google.com/maps?q=46.4202745699,23.0962434161"
213,1,3084,Barlesti,23.12728498,46.35908506,"https://maps.google.com/maps?q=46.3590850552,23.1272849837"
214,1,3048,Bistra,23.10386828,46.37697832,"https://maps.google.com/maps?q=46.3769783170,23.1038682812"
215,1,3093,Cheleteni,23.09457935,46.44720922,"https://maps.google.com/maps?q=46.4472092242,23.0945793529"
216,1,3100,Ciuldesti,23.1083994,46.39454817,"https://maps.google.com/maps?q=46.3945481747,23.1083994035"
217,1,3119,Cretesti,23.10589013,46.35793269,"https://maps.google.com/maps?q=46.3579326905,23.1058901292"
218,1,3137,Dambureni,23.07594374,46.42285179,"https://maps.google.com/maps?q=46.4228517924,23.0759437414"
219,1,3128,Dealu Muntelui,23.1190918,46.38655247,"https://maps.google.com/maps?q=46.3865524695,23.1190918032"
220,1,3146,Durasti,23.09906028,46.42798879,"https://maps.google.com/maps?q=46.4279887939,23.0990602785"
221,1,3155,Ganesti,23.12990778,46.39011312,"https://maps.google.com/maps?q=46.3901131224,23.1299077821"
222,1,3164,Garde,23.14292093,46.38758871,"https://maps.google.com/maps?q=46.3875887096,23.1429209298"
223,1,3173,Hodisesti,23.08545186,46.39650734,"https://maps.google.com/maps?q=46.3965073422,23.0854518587"
224,1,3182,Hudricesti,23.10206295,46.38896281,"https://maps.google.com/maps?q=46.3889628139,23.1020629536"
225,1,3191,Lipaia,23.08864233,46.38967592,"https://maps.google.com/maps?q=46.3896759156,23.0886423293"
226,1,3208,Lunca Larga,23.13188168,46.37911193,"https://maps.google.com/maps?q=46.3791119333,23.1318816802"
227,1,3217,Lunca Merilor,23.09771138,46.36665288,"https://maps.google.com/maps?q=46.3666528750,23.0977113815"
228,1,3226,Mihaiesti,23.11251094,46.35363208,"https://maps.google.com/maps?q=46.3536320791,23.1125109350"
229,1,3235,Namas,23.1279392,46.39902647,"https://maps.google.com/maps?q=46.3990264721,23.1279392013"
230,1,3244,Novacesti,23.1378439,46.42340509,"https://maps.google.com/maps?q=46.4234050889,23.1378438952"
231,1,3253,Perjesti,23.14595118,46.34828298,"https://maps.google.com/maps?q=46.3482829773,23.1459511816"
232,1,3262,Poiana,23.10433435,46.43957729,"https://maps.google.com/maps?q=46.4395772897,23.1043343473"
233,1,3271,Poiu,23.095351,46.38636769,"https://maps.google.com/maps?q=46.3863676913,23.0953510028"
234,1,3280,Ratitis,23.09123714,46.40632321,"https://maps.google.com/maps?q=46.4063232095,23.0912371424"
235,1,3299,Runcuri,23.15581402,46.41455196,"https://maps.google.com/maps?q=46.4145519559,23.1558140207"
236,1,3306,Salagesti,23.08213287,46.40066367,"https://maps.google.com/maps?q=46.4006636738,23.0821328719"
237,1,3315,stefanca,23.13285137,46.36932728,"https://maps.google.com/maps?q=46.3693272765,23.1328513717"
238,1,3324,Tolacesti,23.14490716,46.35264886,"https://maps.google.com/maps?q=46.3526488582,23.1449071600"
239,1,3333,Tomnatec,23.09170279,46.43484123,"https://maps.google.com/maps?q=46.4348412343,23.0917027884"
240,1,3342,Trisoresti,23.1330619,46.41287008,"https://maps.google.com/maps?q=46.4128700788,23.1330618952"
241,1,3351,Taranesti,23.12022148,46.40256304,"https://maps.google.com/maps?q=46.4025630448,23.1202214754"
242,1,3379,Varsii Mari,23.13216099,46.33646773,"https://maps.google.com/maps?q=46.3364677272,23.1321609911"
243,1,3388,Varsii Mici,23.11752562,46.34914274,"https://maps.google.com/maps?q=46.3491427401,23.1175256237"
244,1,3360,Varsi-Rontu,23.15773433,46.34220025,"https://maps.google.com/maps?q=46.3422002454,23.1577343257"
245,1,1357,Blaj,23.92447503,46.17708156,"https://maps.google.com/maps?q=46.1770815647,23.9244750325"
246,1,1366,Deleni-Obarsie,23.852203,46.09535175,"https://maps.google.com/maps?q=46.0953517514,23.8522029969"
247,1,1375,Flitesti,23.8709424,46.11393252,"https://maps.google.com/maps?q=46.1139325168,23.8709423971"
248,1,1384,Izvoarele,23.90376984,46.17010892,"https://maps.google.com/maps?q=46.1701089208,23.9037698352"
249,1,1428,Manarade,23.96861238,46.14158181,"https://maps.google.com/maps?q=46.1415818093,23.9686123774"
250,1,1393,Petrisat,23.91897415,46.19338988,"https://maps.google.com/maps?q=46.1933898773,23.9189741486"
